company_name,contact_person,address,phone,email,page_number,source_url,scraped_at
S. ARIVUSELVAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520108
"NO.3/256, PERIYA THADGGAM ROAD CHINNATHADAGAM (PO)COIMBATORE - 641 108",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520120
A.V. PROPERTIES (IN...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520146
"380 - B, 7TH STREET GANDHIPURAMCOIMBATORE - 641 012",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520159
AARPEE ASSOCIATES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520186
R. SATHA MOORTHI,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520200
"NO.27, G.D. NAIDU COLONY AVINASHI ROADCIVIL AERODROME (PO) COIMBATORE - 641 014",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520212
ABBI ASSOCIATES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520239
V. SENTHIL KUMAR,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520252
"1, SRI GOKULAM COMPLEX PALAGHAT ROAD, MARAPALLAMMADHUKKARAI COIMBATORE - 641 105",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520273
A.N. LAWRENCE,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520303
"NO.96 A, ABOVE OLD BANK OF BARODA SAIBABA COLONYCOIMBATORE - 641 011",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520317
ABHINITHA FOUNDATIO...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520342
V. DORAISWMY,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520354
"FLAT NO.3, 1ST FLOOR, NIVEDH VIKAS 27, PANKAJA MILL ROADPULIAKULAM COIMBATORE - 641 045",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520365
ABIRAMI & CO.,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520390
S. UMAMAHESWARAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520402
"NO.186/1, ERODE MAIN ROAD NEAR JEEVA BUS STOPGOBI - 638 476",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520414
ACC LIMITED,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520440
A. SUDHAHAR,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520461
"DIMENSIONS 1, AROCKIASAMY STREETSAIBABA COLONY COIMBATORE - 641 038",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520477
ADITHYA AQUA TECH S...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520506
R.R. ARIVUMANI,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520521
"136, SASTRI ROAD KRSIHNA COMPLEXRAM NAGAR COIMBATORE - 641 009",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520534
AKASH CONSTRUCTIONS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520567
K.J. SAMINATH,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520581
"NO.5, SAROJA APARTMENTS S.S. AVENUE, GOLDWINSCOIMBATORE - 641 014",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520592
AKSHITH TECNO COATI...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520616
P. RAMAKRISHNAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520629
"94/37A, III STREET, TG NAGAR VEERAKERALAM, SUGAR CANE INSTITUTE (PO)COIMBATORE - 641 007",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520650
ALGIRISWAMY & COMPA...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520678
"NO.76, BHARATHI PARK ROAD NO.2, SAIBABA MISSION (PO)COIMBATORE - 641 011",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520693
AMMAN BUILDERS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520827
A.P. KAMRAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520854
"NO.21, KOTTAIMEDU STREET KALISVILLA LODGE BUILDINGOPP. LIC OFFICE ANNAIMALAI - 642 104",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520866
AMMASAPPAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520894
"4/61, MALAISAMY KOIL STREET KURUMBAPALAYAM ROADMADUKKARAI COIMBATORE - 641 105",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520908
ANAND ABODES PRIVAT...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520934
MR. M. ANAND,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520948
"NO.24, PHASE IV MAHARANI AVENUEVADAVALLI COIMBATORE - 641 041",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520959
ANANDAPRABHU CONSTR...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520986
SARAVANAN D.,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.520999
"NO.68, RAVINDRANATH LAYOUT SIDDHAPUDURCOIMBATORE - 641 044",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521010
ANANYA SHELTERS (P)...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521035
MR. YUVARAJ,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521048
"NO.56, OLD NO.5/1C, AMMAN ILLAM GANDHI NAGARKAVUNDANPALLAYAM COIMBATORE - 641 030",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521060
ANBU ASSOCIATES ENG...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521088
"NO.1, NANDAANAGAR SINGANALLURCOIMBATORE - 641 405",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521101
ANDAVAR TRADING COM...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521133
C.K. JOHN BASHA,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521146
"1189, AVINASHI ROAD (FLYOVER) COIMBATORE - 641 018",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521160
ANISH INFRASTRUCTUR...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521188
"81-82, RAJU NAIDU ROAD (ABOVE INDIAN BANK)TATABAD TARDEO - 641 012",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521201
ANNAI MEENAKSHI CON...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521226
D. DINESHKUMAR,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521238
"NO.103-A5, 1ST FLOOR VISWANATHAPURAM, MTP ROAD, NEAR BUS STOPTHUDIYALLUR COIMBAOTRE - 641 034",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521250
ANNAI PROMOTERS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521275
P. KUMARAVEL,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521285
"1/349-A, ARULJOTHI NAGAR THOPPAMPATTI PITIVUCOIMBATORE - 641 017",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521299
ANOORA BUILDERS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521324
"NO.9, NEHRU AVENUE POOSARIPALAYAMMANIKARAMPALAYAM COIMBATORE - 641 006",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521336
ANUSAM CONSTRUCTION,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521361
M. SABARIANAND,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521375
"PERK ENCLAVE, PERKS ARCH ROAD UPPILIPALAYMCOIMBATORE - 641 015",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521387
APEX CONSTRUCTION,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521413
G. VARATHARAJ,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521425
"NO.366-D, ALAGESEN ROAD S.B. MISSION (PO)COIMBATORE - 641 011",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521435
ARCHISTRUCTURAL CON...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521461
SABA SINGARAM,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521483
"NO.12, HINDUSTHAN AVENUE NAVA INDIA ROADSOWRIPALAYAM POST COIMBATORE - 641 028",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521495
ARRPUTHARAJ ASSOCIA...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521520
ARRPUTHARAJ,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521532
"5, KRISHNA NAGAR NEAR ESI DISPENSARYSOWRIPALAYAM COIMBATORE -641 028",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521550
ARUMUGHAM A.,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521579
"D-207, BHARATHIYAR ROAD ANNA NAGARCOIMBATORE - 641 006",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521593
ARUN & ASSOCIATES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521624
"93, 1ST FLOOR, VEERA TOWERS BROOKE BOND ROADCOIMBATORE - 641 001",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521640
ARVIND BUILDERS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521666
M.K. ANAND,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521681
"NO.39/80, SECOND STREET V.G. RAO NAGARE.B. COLONY, PHASE-I, GANAPATHY COIMBATORE - 641 006",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521693
ASHNA FOUNDATIONS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521718
C. VELMURUGAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521730
"F2, VBS COMPLEX 21/2, MANIYAM VELLAPPAR STREETK.K. PUDUR, SAIBABA COLONY COIMBATORE - 641 038",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521747
ASSIV ASSOCIATES.,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521775
"136, NEW SCHEME ROAD NO.12, S.V. TOWERPOLLACHI - 642 002",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521788
ASVIN ASSOCIATES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521812
"47, HINDUSTAN AVENUE UDAYAMPALAYAM ROADCOIMBATORE - 641 028",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521824
AUTOMATION ZONE,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521853
83-RAJU NAIDU ROAD SIVANANDHA COLONYTATABAD (CITY UNION BANK BACKSIDE) COIMBATORE - 641 012,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521869
AYUSHMAAN SOLAR ENT...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521897
"405, H, SATHYA COMPLEX NEAR RAKA JEWALLERS T.K. MARKETBIG BAZAAR STREET COIMBATORE - 641 001",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521910
B. BHAGIRATH SINGH,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521935
"M/S. AMAR GLASS HOUSE NO.3&4, R.G. STREETNEAR FLOWER MARKET COIMBATORE - 641 001",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521948
B. SUNIL KUMAR,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.521974
"M/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522304
B.K. CONTROL SYSTEMS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522404
S. BALAKRISHNAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522438
"""THULASI ILLAM"" NO.21-C 1, 3RD STREET GANESH LAYOUT, GANAPATHYCOIMBATORE - 641 006",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522461
B.R. CONSTRUCTIONS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522501
BRIJ MOHAN KHANNA,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522518
"NO.50, KARUNANITHI NAGAR TRICHY ROADCOIMBATORE - 641 045",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522532
BALAKRISHNAN & COMP...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522562
"166-A, SAMBANADAM ROAD R.S. PURAMCOIMBATORE - 641 002",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522575
BANNARI AMMAN INSTI...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522602
KIND ATTN.: THE PRINCIPAL SATHYAMANGALAMERODE - 638 401,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522615
BANNARI AMMAN SAND ...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522640
C. BALAKRISHNAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522653
"NO.15, P & T COLONY KAVUNDAMPALAYAMCOIMBATORE - 641 030",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522678
BASKER ASSOCIATES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522708
"65, FRIST FLOOR, SRINAGAR HOPE COLLAGE, PEELAMEDUCOIMBATORE - 641 004",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522724
BAVIDA BUILDERS,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522748
B. DHANBAL,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522760
"NO.1/3, VIVEKANANDA STREET NETHJIPURAMNEELIKONAMPALAYAM COIMBATORE - 641 033",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522772
BEAUTY WARES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522798
S. SIVAKUMAR,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522814
"NO.396, SAKHTI ROAD GANAPTHYCOIMBATORE - 641 006",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522864
BETHANAN ASSOCIATES,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522915
M. BETHNAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522931
"NO.2/8, 7TH CROSS, KANJIMAA NAGAR NEAR CHERAN MAA NAGARVILANKURCHI COIMBATORE - 641 035",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522942
BHARADWAJ CONSTRUCT...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522967
S.S.A. PADAMANABHAN,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522977
"PEOPLE'S PARK, 2ND FLOOR ARTS COLLEGE ROADCOIMBATORE - 641 020",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.522987
BHARATI CONSTRUCTIO...,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523010
L.E.P. LAWRENCE,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523020
"6/121 B, POORNA KALIAMMAN COMPLEX OPP TUCAS PETROL BUNKMTP ROAD, THUDIYALUR COIMBATORE - 641 034",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523030
Registered & Head Office:,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523065
"G-1/G-20, Commerce Centre, J. Dadajee Road, Tardeo, Mumbai-400034",N/A,"G-1/G-20, Commerce Centre, J. Dadajee Road, Tardeo, Mumbai-400034",N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523409
"Tel: (91-22) 23514802, 23520507",N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523430
Quick Links,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523460
BAI Team 2025-26,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523476
Past Presidents,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523490
Notifications,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523505
Judgements,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523518
Notifications,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523532
Useful Links,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523546
Privacy Policy,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523559
Terms & Conditions,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523573
Disclaimer,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523587
Follow us on:,N/A,N/A,N/A,N/A,0,https://baionline.in/committee_member/coimbatore?page=0,2025-09-24T10:45:36.523600
BAI - Builders Association of India - All India Association of Engineering Construction Contractors,N/A,N/A,N/A,N/A,1,https://baionline.in/committee_member/coimbatore?page=1,2025-09-24T10:45:42.693537
